,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
13646490,2016-05-28,1166414,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,32615.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646491,2016-05-28,1166412,N,ES,H,33,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,31942.26,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646492,2016-05-28,1166411,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646493,2016-05-28,1166410,N,ES,V,28,2013-08-14,0.0,33,1.0,,1,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,116027.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646494,2016-05-28,1166409,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,29.0,MALAGA,0.0,129879.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646495,2016-05-28,1166407,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646496,2016-05-28,1166406,N,ES,H,29,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,62540.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646497,2016-05-28,1166405,N,ES,H,33,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,42707.82,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0
13646498,2016-05-28,1166404,N,ES,V,26,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,241131.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646499,2016-05-28,1166403,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,121483.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646500,2016-05-28,1166402,N,ES,V,37,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,58217.91,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646501,2016-05-28,1166401,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,31.0,NAVARRA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646502,2016-05-28,1166400,N,ES,V,29,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646503,2016-05-28,1166399,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,26.0,"RIOJA, LA",0.0,146631.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646504,2016-05-28,1166398,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,97773.6,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
13646505,2016-05-28,1166397,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,135897.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646506,2016-05-28,1166395,N,ES,V,35,2013-08-14,1.0,3,1.0,,1,A,S,N,,KHN,N,1.0,8.0,BARCELONA,1.0,204208.02,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646507,2016-05-28,1166394,N,ES,V,39,2013-08-14,0.0,33,1.0,,1,I,S,N,,KAT,N,1.0,29.0,MALAGA,0.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646508,2016-05-28,1166393,N,ES,V,31,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,18.0,GRANADA,1.0,133043.73,02 - PARTICULARES,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1
13646509,2016-05-28,1166392,N,ES,H,50,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,61813.92,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1
13646510,2016-05-28,1166481,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,12.0,CASTELLON,0.0,43777.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646511,2016-05-28,1166482,N,ES,V,29,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,23.0,JAEN,1.0,55386.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646512,2016-05-28,1166483,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,91206.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646513,2016-05-28,1166485,N,ES,H,22,2013-08-16,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,120954.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646514,2016-05-28,1166572,N,ES,V,30,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,65629.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646515,2016-05-28,1166571,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,3.0,ALICANTE,0.0,35291.88,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646516,2016-05-28,1166570,N,ES,V,27,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,66017.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646517,2016-05-28,1166569,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646518,2016-05-28,1166568,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,66496.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646519,2016-05-28,1166567,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646520,2016-05-28,1166566,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,44.0,TERUEL,0.0,86604.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646521,2016-05-28,1166565,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,105407.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646522,2016-05-28,1166564,N,ES,V,30,2013-08-14,0.0,33,1.0,,1,A,S,S,,KHE,N,1.0,46.0,VALENCIA,1.0,55265.94,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
13646523,2016-05-28,1166563,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646524,2016-05-28,1166562,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646525,2016-05-28,1166573,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,108776.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646526,2016-05-28,1166560,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,22.0,HUESCA,0.0,84076.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646527,2016-05-28,1166558,N,ES,V,26,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,51844.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646528,2016-05-28,1166557,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,59683.38,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646529,2016-05-28,1166556,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,86871.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646530,2016-05-28,1166555,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,83655.84,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646531,2016-05-28,1166554,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,143492.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646532,2016-05-28,1166553,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,3.0,ALICANTE,1.0,79416.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646533,2016-05-28,1166552,N,ES,V,27,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,22865.1,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646534,2016-05-28,1166551,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,101520.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646535,2016-05-28,1166550,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,204034.32,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646536,2016-05-28,1166549,N,ES,H,27,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,90354.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646537,2016-05-28,1166547,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,53685.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646538,2016-05-28,1166559,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,47.0,VALLADOLID,0.0,95830.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646539,2016-05-28,1166574,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,69699.6,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646540,2016-05-28,1166575,N,ES,H,25,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,55907.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646541,2016-05-28,1166576,N,ES,V,28,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,47412.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646542,2016-05-28,1166602,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,50.0,ZARAGOZA,0.0,57153.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646543,2016-05-28,1166601,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,53932.98,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646544,2016-05-28,1166600,N,ES,H,54,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,106387.71,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646545,2016-05-28,1166599,N,ES,H,29,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,148876.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646546,2016-05-28,1166598,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,12.0,CASTELLON,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646547,2016-05-28,1166597,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,7.0,"BALEARS, ILLES",0.0,47618.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646548,2016-05-28,1166596,N,ES,H,26,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,51376.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646549,2016-05-28,1166595,N,ES,H,88,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,106387.71,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646550,2016-05-28,1166594,N,ES,H,40,2013-08-14,0.0,33,1.0,,1,A,S,S,,KHE,N,1.0,46.0,VALENCIA,1.0,75418.5,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646551,2016-05-28,1166593,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,3.0,ALICANTE,0.0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646552,2016-05-28,1166592,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,235192.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646553,2016-05-28,1166591,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,60451.89,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646554,2016-05-28,1166590,N,ES,V,28,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,86063.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646555,2016-05-28,1166589,N,ES,V,54,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,106387.71,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646556,2016-05-28,1166588,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,78398.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646557,2016-05-28,1166587,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646558,2016-05-28,1166586,N,ES,H,23,2013-08-16,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,95375.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646559,2016-05-28,1166585,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,3.0,ALICANTE,0.0,66463.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646560,2016-05-28,1166584,N,ES,H,55,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,76597.32,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646561,2016-05-28,1166583,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,3.0,ALICANTE,0.0,68963.52,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646562,2016-05-28,1166582,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,66953.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646563,2016-05-28,1166581,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646564,2016-05-28,1166580,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,133013.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646565,2016-05-28,1166578,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,A,S,S,,KHE,N,1.0,46.0,VALENCIA,1.0,51398.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646566,2016-05-28,1166577,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,16.0,CUENCA,0.0,34650.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646567,2016-05-28,1166546,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,50.0,ZARAGOZA,0.0,81419.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646568,2016-05-28,1166350,N,ES,V,39,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,15.0,"CORUÑA, A",1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
13646569,2016-05-28,1166545,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,117468.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646570,2016-05-28,1166543,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646571,2016-05-28,1166511,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,389203.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646572,2016-05-28,1166510,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,194979.45,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646573,2016-05-28,1166509,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646574,2016-05-28,1166508,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,108224.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646575,2016-05-28,1166507,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,163896.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646576,2016-05-28,1166506,N,ES,V,32,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,3.0,ALICANTE,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646577,2016-05-28,1166505,N,ES,V,65,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646578,2016-05-28,1166503,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,28.0,MADRID,0.0,130638.66,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646579,2016-05-28,1166502,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,110622.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646580,2016-05-28,1166501,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,8.0,BARCELONA,0.0,46097.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646581,2016-05-28,1166500,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,32009.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
